resourceId,key,value
i-ffb2d9ff,InstanceType,m5.xlarge
i-ffb2d9ff,PatchGroup,group1
i-ffb2d9ff,AMI,ami-87654321
i-ffb2d9ff,ServiceTier,ec2-premium
i-ffb2d9ff,CostAllocation,Direct
i-ffb2d9ff,ChargebackEntity,SoftwareSolutions
i-ffb2d9ff,ShowbackCategory,Production
i-89f9fe89,Name,OmniChannelCustomerExperience-EC2
i-89f9fe89,Project,OmniChannelCustomerExperience
i-89f9fe89,BusinessUnit,SoftwareSolutions
i-89f9fe89,Environment,Production
i-89f9fe89,CostCenter,SoftwareSolutions-5002
i-89f9fe89,UseCase,Enterprise Applications
i-89f9fe89,DataClassification,public
i-89f9fe89,Version,beta
i-89f9fe89,Owner,john.doe@example.com
i-89f9fe89,Compliance:PCI,out-of-scope
i-89f9fe89,CreatedBy,SDK
i-89f9fe89,DeploymentGroup,experiment
i-89f9fe89,OptimizationPriority,performance
i-89f9fe89,BudgetAlert,high
i-89f9fe89,Rightsizing,pending-review
i-89f9fe89,PatchGroup,group1
i-89f9fe89,AMI,ami-approved
i-89f9fe89,InstanceType,t2.medium
i-89f9fe89,Team,Analytics
i-89f9fe89,CostAllocation,Direct
i-89f9fe89,ChargebackEntity,SoftwareSolutions
i-89f9fe89,ShowbackCategory,Production
sns-resource-a154fa63,Name,OmniChannelCustomerExperience-SNS
sns-resource-a154fa63,Project,OmniChannelCustomerExperience
sns-resource-a154fa63,BusinessUnit,SoftwareSolutions
sns-resource-a154fa63,Environment,Production
sns-resource-a154fa63,CostCenter,SoftwareSolutions-4501
sns-resource-a154fa63,UseCase,Enterprise Applications
sns-resource-a154fa63,Version,1.0
sns-resource-a154fa63,BackupFrequency,hourly
sns-resource-a154fa63,Requestor,jane.smith@example.com
sns-resource-a154fa63,Compliance:PCI,in-scope
sns-resource-a154fa63,ComplianceStatus,non-compliant
sns-resource-a154fa63,Compliance:HIPAA,not-required
sns-resource-a154fa63,DeploymentGroup,blue
sns-resource-a154fa63,ScheduledDowntime,nights
sns-resource-a154fa63,Rightsizing,exempt
sns-resource-a154fa63,BudgetAlert,exempt
sns-resource-a154fa63,ServiceTier,sns-premium
sns-resource-a154fa63,CostAllocation,Direct
sns-resource-a154fa63,ChargebackEntity,SoftwareSolutions
sns-resource-a154fa63,ShowbackCategory,Production
sns-resource-bbb49168,Name,OmniChannelCustomerExperience-SNS
sns-resource-bbb49168,Project,OmniChannelCustomerExperience
sns-resource-bbb49168,BusinessUnit,SoftwareSolutions
sns-resource-bbb49168,Environment,Production
sns-resource-bbb49168,CostCenter,SoftwareSolutions-1090
sns-resource-bbb49168,UseCase,Enterprise Applications
sns-resource-bbb49168,BackupFrequency,monthly
sns-resource-bbb49168,Owner,jane.smith@example.com
sns-resource-bbb49168,Compliance:HIPAA,not-required
sns-resource-bbb49168,ManagedBy,Platform
sns-resource-bbb49168,Rightsizing,exempt
sns-resource-bbb49168,BudgetAlert,exempt
sns-resource-bbb49168,OptimizationPriority,performance
sns-resource-bbb49168,ServiceTier,sns-enterprise
sns-resource-bbb49168,Team,Application
sns-resource-bbb49168,CostAllocation,Direct
sns-resource-bbb49168,ChargebackEntity,SoftwareSolutions
sns-resource-bbb49168,ShowbackCategory,Production
sns-resource-47d2ee91,Name,OmniChannelCustomerExperience-SNS
sns-resource-47d2ee91,Project,OmniChannelCustomerExperience
sns-resource-47d2ee91,BusinessUnit,SoftwareSolutions
sns-resource-47d2ee91,Environment,Production
sns-resource-47d2ee91,CostCenter,SoftwareSolutions-5543
sns-resource-47d2ee91,UseCase,Enterprise Applications
sns-resource-47d2ee91,AutoShutdown,false
sns-resource-47d2ee91,Version,3.0
sns-resource-47d2ee91,Requestor,project-manager@example.com
sns-resource-47d2ee91,Compliance:HIPAA,required
sns-resource-47d2ee91,Compliance:PCI,out-of-scope
sns-resource-47d2ee91,SecurityLevel,medium
sns-resource-47d2ee91,ManagedBy,CloudOps
sns-resource-47d2ee91,ScheduledDowntime,never
sns-resource-47d2ee91,Rightsizing,exempt
sns-resource-47d2ee91,ServiceTier,sns-premium
sns-resource-47d2ee91,CostAllocation,Direct
sns-resource-47d2ee91,ChargebackEntity,SoftwareSolutions
sns-resource-47d2ee91,ShowbackCategory,Production
elasticache-resource-a6c4eca2,Name,OmniChannelCustomerExperience-ElastiCache
elasticache-resource-a6c4eca2,Project,OmniChannelCustomerExperience
elasticache-resource-a6c4eca2,BusinessUnit,SoftwareSolutions
elasticache-resource-a6c4eca2,Environment,Production
elasticache-resource-a6c4eca2,CostCenter,SoftwareSolutions-1207
elasticache-resource-a6c4eca2,UseCase,Enterprise Applications
elasticache-resource-a6c4eca2,DataClassification,internal
elasticache-resource-a6c4eca2,AutoShutdown,nights
elasticache-resource-a6c4eca2,Owner,team-devops@example.com
elasticache-resource-a6c4eca2,SecurityLevel,critical
elasticache-resource-a6c4eca2,AutoScaling,disabled
elasticache-resource-a6c4eca2,DeploymentGroup,canary
elasticache-resource-a6c4eca2,OptimizationPriority,availability
elasticache-resource-a6c4eca2,AllowSpotInstance,false
elasticache-resource-a6c4eca2,ServiceTier,elasticache-enterprise
elasticache-resource-a6c4eca2,Team,SRE
elasticache-resource-a6c4eca2,CostAllocation,Direct
elasticache-resource-a6c4eca2,ChargebackEntity,SoftwareSolutions
elasticache-resource-a6c4eca2,ShowbackCategory,Production
elasticache-resource-224d9aba,Name,OmniChannelCustomerExperience-ElastiCache
elasticache-resource-224d9aba,Project,OmniChannelCustomerExperience
elasticache-resource-224d9aba,BusinessUnit,SoftwareSolutions
elasticache-resource-224d9aba,Environment,Production
elasticache-resource-224d9aba,CostCenter,SoftwareSolutions-1470
elasticache-resource-224d9aba,UseCase,Enterprise Applications
elasticache-resource-224d9aba,Version,3.0
elasticache-resource-224d9aba,DataClassification,confidential
elasticache-resource-224d9aba,Owner,cloud-admin@example.com
elasticache-resource-224d9aba,Compliance:HIPAA,required
elasticache-resource-224d9aba,CreatedBy,SDK
elasticache-resource-224d9aba,ManagedBy,Platform
elasticache-resource-224d9aba,ScheduledDowntime,nights
elasticache-resource-224d9aba,ServiceTier,elasticache-enterprise
elasticache-resource-224d9aba,Team,DevOps
elasticache-resource-224d9aba,CostAllocation,Direct
elasticache-resource-224d9aba,ChargebackEntity,SoftwareSolutions
elasticache-resource-224d9aba,ShowbackCategory,Production
elasticache-resource-19d43da1,Name,OmniChannelCustomerExperience-ElastiCache
elasticache-resource-19d43da1,Project,OmniChannelCustomerExperience
elasticache-resource-19d43da1,BusinessUnit,SoftwareSolutions
elasticache-resource-19d43da1,Environment,Production
elasticache-resource-19d43da1,CostCenter,SoftwareSolutions-5820
elasticache-resource-19d43da1,UseCase,Enterprise Applications
elasticache-resource-19d43da1,DataClassification,confidential
elasticache-resource-19d43da1,Department,Sales
elasticache-resource-19d43da1,Owner,team-devops@example.com
elasticache-resource-19d43da1,Compliance:GDPR,out-of-scope
elasticache-resource-19d43da1,SecurityLevel,critical
elasticache-resource-19d43da1,Compliance:SOX,out-of-scope
elasticache-resource-19d43da1,IaC,false
elasticache-resource-19d43da1,OptimizationPriority,performance
elasticache-resource-19d43da1,AllowSpotInstance,false
elasticache-resource-19d43da1,ServiceTier,elasticache-premium
elasticache-resource-19d43da1,Team,Security
elasticache-resource-19d43da1,CostAllocation,Direct
elasticache-resource-19d43da1,ChargebackEntity,SoftwareSolutions
elasticache-resource-19d43da1,ShowbackCategory,Production
waf-resource-500dc8d1,Name,OmniChannelCustomerExperience-WAF
waf-resource-500dc8d1,Project,OmniChannelCustomerExperience
waf-resource-500dc8d1,BusinessUnit,SoftwareSolutions
waf-resource-500dc8d1,Environment,Production
waf-resource-500dc8d1,CostCenter,SoftwareSolutions-6039
waf-resource-500dc8d1,UseCase,Enterprise Applications
waf-resource-500dc8d1,DataClassification,confidential
waf-resource-500dc8d1,Version,stable
waf-resource-500dc8d1,AutoShutdown,nights
waf-resource-500dc8d1,Department,Sales
waf-resource-500dc8d1,Compliance:HIPAA,not-required
waf-resource-500dc8d1,Compliance:GDPR,out-of-scope
waf-resource-500dc8d1,CreatedBy,Terraform
waf-resource-500dc8d1,OptimizationPriority,availability
waf-resource-500dc8d1,AllowSpotInstance,true
waf-resource-500dc8d1,ServiceTier,waf-premium
waf-resource-500dc8d1,Team,Security
waf-resource-500dc8d1,CostAllocation,Shared
waf-resource-500dc8d1,AllocationMethod,equal
waf-resource-500dc8d1,ChargebackEntity,SoftwareSolutions
waf-resource-500dc8d1,ShowbackCategory,Production
waf-resource-b4a8ada9,Name,OmniChannelCustomerExperience-WAF
waf-resource-b4a8ada9,Project,OmniChannelCustomerExperience
waf-resource-b4a8ada9,BusinessUnit,SoftwareSolutions
waf-resource-b4a8ada9,Environment,Production
waf-resource-b4a8ada9,CostCenter,SoftwareSolutions-5557
waf-resource-b4a8ada9,UseCase,Enterprise Applications
waf-resource-b4a8ada9,AutoShutdown,weekends
waf-resource-b4a8ada9,Department,Finance
waf-resource-b4a8ada9,ComplianceStatus,exempted
waf-resource-b4a8ada9,Compliance:HIPAA,not-required
waf-resource-b4a8ada9,Compliance:PCI,out-of-scope
waf-resource-b4a8ada9,IaC,true
waf-resource-b4a8ada9,AutoScaling,disabled
waf-resource-b4a8ada9,AllowSpotInstance,false
waf-resource-b4a8ada9,ServiceTier,waf-standard
waf-resource-b4a8ada9,CostAllocation,Shared
waf-resource-b4a8ada9,AllocationMethod,equal
waf-resource-b4a8ada9,ChargebackEntity,SoftwareSolutions
waf-resource-b4a8ada9,ShowbackCategory,Production
waf-resource-12ffa49d,Name,OmniChannelCustomerExperience-WAF
waf-resource-12ffa49d,Project,OmniChannelCustomerExperience
waf-resource-12ffa49d,BusinessUnit,SoftwareSolutions
waf-resource-12ffa49d,Environment,Production
waf-resource-12ffa49d,CostCenter,SoftwareSolutions-7622
waf-resource-12ffa49d,UseCase,Enterprise Applications
waf-resource-12ffa49d,Version,stable
waf-resource-12ffa49d,Department,Research
waf-resource-12ffa49d,Compliance:GDPR,out-of-scope
waf-resource-12ffa49d,Compliance:HIPAA,required
waf-resource-12ffa49d,Compliance:PCI,out-of-scope
waf-resource-12ffa49d,AutoScaling,enabled
waf-resource-12ffa49d,DeploymentGroup,blue
waf-resource-12ffa49d,Rightsizing,pending-review
waf-resource-12ffa49d,OptimizationPriority,availability
waf-resource-12ffa49d,ServiceTier,waf-enterprise
waf-resource-12ffa49d,Team,Platform
waf-resource-12ffa49d,CostAllocation,Shared
waf-resource-12ffa49d,AllocationMethod,equal
waf-resource-12ffa49d,ChargebackEntity,SoftwareSolutions
waf-resource-12ffa49d,ShowbackCategory,Production
cloudwatchlogs-resource-bf712cfd,Name,OmniChannelCustomerExperience-CloudWatchLogs
cloudwatchlogs-resource-bf712cfd,Project,OmniChannelCustomerExperience
cloudwatchlogs-resource-bf712cfd,BusinessUnit,SoftwareSolutions
cloudwatchlogs-resource-bf712cfd,Environment,Production
cloudwatchlogs-resource-bf712cfd,CostCenter,SoftwareSolutions-6661
cloudwatchlogs-resource-bf712cfd,UseCase,Enterprise Applications
cloudwatchlogs-resource-bf712cfd,Version,2.0
cloudwatchlogs-resource-bf712cfd,AutoShutdown,nights
cloudwatchlogs-resource-bf712cfd,DataClassification,restricted
cloudwatchlogs-resource-bf712cfd,Compliance:GDPR,out-of-scope
cloudwatchlogs-resource-bf712cfd,SecurityLevel,high
cloudwatchlogs-resource-bf712cfd,Compliance:SOX,in-scope
cloudwatchlogs-resource-bf712cfd,AutoScaling,enabled
cloudwatchlogs-resource-bf712cfd,IaC,true
cloudwatchlogs-resource-bf712cfd,Rightsizing,pending-review
cloudwatchlogs-resource-bf712cfd,ScheduledDowntime,never
cloudwatchlogs-resource-bf712cfd,OptimizationPriority,performance
cloudwatchlogs-resource-bf712cfd,ServiceTier,cloudwatchlogs-basic
cloudwatchlogs-resource-bf712cfd,CostAllocation,Shared
cloudwatchlogs-resource-bf712cfd,AllocationMethod,proportional
cloudwatchlogs-resource-bf712cfd,ChargebackEntity,SoftwareSolutions
cloudwatchlogs-resource-bf712cfd,ShowbackCategory,Production
cloudwatchlogs-resource-0f7b3469,Name,OmniChannelCustomerExperience-CloudWatchLogs
cloudwatchlogs-resource-0f7b3469,Project,OmniChannelCustomerExperience
cloudwatchlogs-resource-0f7b3469,BusinessUnit,SoftwareSolutions
cloudwatchlogs-resource-0f7b3469,Environment,Production
cloudwatchlogs-resource-0f7b3469,CostCenter,SoftwareSolutions-3240
cloudwatchlogs-resource-0f7b3469,UseCase,Enterprise Applications
cloudwatchlogs-resource-0f7b3469,AutoShutdown,false
cloudwatchlogs-resource-0f7b3469,Version,1.0
cloudwatchlogs-resource-0f7b3469,Compliance:SOX,in-scope
cloudwatchlogs-resource-0f7b3469,Compliance:GDPR,in-scope
cloudwatchlogs-resource-0f7b3469,Compliance:PCI,out-of-scope
cloudwatchlogs-resource-0f7b3469,DeploymentGroup,experiment
cloudwatchlogs-resource-0f7b3469,BudgetAlert,high
cloudwatchlogs-resource-0f7b3469,OptimizationPriority,balanced
cloudwatchlogs-resource-0f7b3469,Team,Analytics
cloudwatchlogs-resource-0f7b3469,CostAllocation,Shared
cloudwatchlogs-resource-0f7b3469,AllocationMethod,proportional
cloudwatchlogs-resource-0f7b3469,ChargebackEntity,SoftwareSolutions
cloudwatchlogs-resource-0f7b3469,ShowbackCategory,Production
cloudwatchlogs-resource-7902fc3f,Name,OmniChannelCustomerExperience-CloudWatchLogs
cloudwatchlogs-resource-7902fc3f,Project,OmniChannelCustomerExperience
cloudwatchlogs-resource-7902fc3f,BusinessUnit,SoftwareSolutions
cloudwatchlogs-resource-7902fc3f,Environment,Production
cloudwatchlogs-resource-7902fc3f,CostCenter,SoftwareSolutions-2886
cloudwatchlogs-resource-7902fc3f,UseCase,Enterprise Applications
cloudwatchlogs-resource-7902fc3f,DataClassification,confidential
cloudwatchlogs-resource-7902fc3f,AutoShutdown,true
cloudwatchlogs-resource-7902fc3f,Department,IT
cloudwatchlogs-resource-7902fc3f,Compliance:SOX,in-scope
cloudwatchlogs-resource-7902fc3f,AutoScaling,disabled
cloudwatchlogs-resource-7902fc3f,BudgetAlert,high
cloudwatchlogs-resource-7902fc3f,ScheduledDowntime,weekends
cloudwatchlogs-resource-7902fc3f,Rightsizing,pending-review
cloudwatchlogs-resource-7902fc3f,ServiceTier,cloudwatchlogs-basic
cloudwatchlogs-resource-7902fc3f,CostAllocation,Shared
cloudwatchlogs-resource-7902fc3f,AllocationMethod,proportional
cloudwatchlogs-resource-7902fc3f,ChargebackEntity,SoftwareSolutions
cloudwatchlogs-resource-7902fc3f,ShowbackCategory,Production
rds-instance-7b9a2df6,Name,OmniChannelCustomerExperience-RDS
rds-instance-7b9a2df6,Project,OmniChannelCustomerExperience
rds-instance-7b9a2df6,BusinessUnit,SoftwareSolutions
rds-instance-7b9a2df6,Environment,Production
rds-instance-7b9a2df6,CostCenter,SoftwareSolutions-6304
rds-instance-7b9a2df6,UseCase,Enterprise Applications
rds-instance-7b9a2df6,DataClassification,restricted
rds-instance-7b9a2df6,Owner,john.doe@example.com
rds-instance-7b9a2df6,ComplianceStatus,under-review
rds-instance-7b9a2df6,Compliance:HIPAA,not-required
rds-instance-7b9a2df6,Compliance:GDPR,in-scope
rds-instance-7b9a2df6,AutoScaling,enabled
rds-instance-7b9a2df6,Rightsizing,optimized
rds-instance-7b9a2df6,DBName,prod-db
rds-instance-7b9a2df6,BackupRetention,90
rds-instance-7b9a2df6,Engine,sqlserver
rds-instance-7b9a2df6,ServiceTier,rds-standard
rds-instance-7b9a2df6,Team,Security
rds-instance-7b9a2df6,CostAllocation,Shared
rds-instance-7b9a2df6,AllocationMethod,direct
rds-instance-7b9a2df6,ChargebackEntity,SoftwareSolutions
rds-instance-7b9a2df6,ShowbackCategory,Production
rds-instance-ef66a22b,Name,OmniChannelCustomerExperience-RDS
rds-instance-ef66a22b,Project,OmniChannelCustomerExperience
rds-instance-ef66a22b,BusinessUnit,SoftwareSolutions
rds-instance-ef66a22b,Environment,Production
rds-instance-ef66a22b,CostCenter,SoftwareSolutions-2323
rds-instance-ef66a22b,UseCase,Enterprise Applications
rds-instance-ef66a22b,BackupFrequency,none
rds-instance-ef66a22b,DataClassification,confidential
rds-instance-ef66a22b,Department,Sales
rds-instance-ef66a22b,SecurityLevel,critical
rds-instance-ef66a22b,Compliance:SOX,out-of-scope
rds-instance-ef66a22b,CreatedBy,SDK
rds-instance-ef66a22b,AllowSpotInstance,false
rds-instance-ef66a22b,OptimizationPriority,balanced
rds-instance-ef66a22b,DBName,analytics-db
rds-instance-ef66a22b,MultiAZ,false
rds-instance-ef66a22b,ServiceTier,rds-standard
rds-instance-ef66a22b,Team,Analytics
rds-instance-ef66a22b,CostAllocation,Shared
rds-instance-ef66a22b,AllocationMethod,direct
rds-instance-ef66a22b,ChargebackEntity,SoftwareSolutions
rds-instance-ef66a22b,ShowbackCategory,Production
rds-instance-0cef7601,Name,OmniChannelCustomerExperience-RDS
rds-instance-0cef7601,Project,OmniChannelCustomerExperience
rds-instance-0cef7601,BusinessUnit,SoftwareSolutions
rds-instance-0cef7601,Environment,Production
rds-instance-0cef7601,CostCenter,SoftwareSolutions-5176
rds-instance-0cef7601,UseCase,Enterprise Applications
rds-instance-0cef7601,DataClassification,public
rds-instance-0cef7601,Department,IT
rds-instance-0cef7601,ComplianceStatus,compliant
rds-instance-0cef7601,Compliance:SOX,out-of-scope
rds-instance-0cef7601,Compliance:PCI,in-scope
rds-instance-0cef7601,SecurityLevel,critical
rds-instance-0cef7601,IaC,true
rds-instance-0cef7601,AutoScaling,disabled
rds-instance-0cef7601,Rightsizing,oversized
rds-instance-0cef7601,Engine,postgres
rds-instance-0cef7601,BackupRetention,90
rds-instance-0cef7601,DBName,dev-db
rds-instance-0cef7601,Team,Analytics
rds-instance-0cef7601,CostAllocation,Shared
rds-instance-0cef7601,AllocationMethod,direct
rds-instance-0cef7601,ChargebackEntity,SoftwareSolutions
rds-instance-0cef7601,ShowbackCategory,Production
ecs-resource-44cf1a32,Name,OmniChannelCustomerExperience-ECS
ecs-resource-44cf1a32,Project,OmniChannelCustomerExperience
ecs-resource-44cf1a32,BusinessUnit,SoftwareSolutions
ecs-resource-44cf1a32,Environment,Production
ecs-resource-44cf1a32,CostCenter,SoftwareSolutions-6062
ecs-resource-44cf1a32,UseCase,Enterprise Applications
ecs-resource-44cf1a32,BackupFrequency,daily
ecs-resource-44cf1a32,AutoShutdown,false
ecs-resource-44cf1a32,Requestor,john.doe@example.com
ecs-resource-44cf1a32,ComplianceStatus,non-compliant
ecs-resource-44cf1a32,AutoScaling,disabled
ecs-resource-44cf1a32,ScheduledDowntime,never
ecs-resource-44cf1a32,ServiceTier,ecs-basic
ecs-resource-44cf1a32,CostAllocation,Direct
ecs-resource-44cf1a32,ChargebackEntity,SoftwareSolutions
ecs-resource-44cf1a32,ShowbackCategory,Production
ecs-resource-8746a1a2,Name,OmniChannelCustomerExperience-ECS
ecs-resource-8746a1a2,Project,OmniChannelCustomerExperience
ecs-resource-8746a1a2,BusinessUnit,SoftwareSolutions
ecs-resource-8746a1a2,Environment,Production
ecs-resource-8746a1a2,CostCenter,SoftwareSolutions-2391
ecs-resource-8746a1a2,UseCase,Enterprise Applications
ecs-resource-8746a1a2,Compliance:GDPR,out-of-scope
ecs-resource-8746a1a2,AutoScaling,disabled
ecs-resource-8746a1a2,ScheduledDowntime,weekends
ecs-resource-8746a1a2,BudgetAlert,high
